cells,UMAP1,UMAP2
cy58_1_CD45_pos_E02_S626_comb,-1.7544911,12.6047125
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_D02_S518_comb,-3.3917136,12.710289
Cy81_FNA_CD45_F10_S262_comb,1.5622791,13.400824
Cy74_CD45_E02_S434_comb,2.2694147,14.733779
cy80_CD45_pos_PD1_pos_B09_S117_comb,-1.4768177,12.623746
CY75_1FNA_A03_S483_comb,0.6096695,13.861074
cy80_Cd45_pos_PD1_pos_C11_S71_comb,3.7469435,14.918461
cy79_p4_CD45_pos_PD1_pos_H03_S375_comb,1.9261581,16.45078
Cy81_FNA_CD45_B01_S205_comb,9.976574,7.304817
cy79_p5_CD45_pos_PD1_pos_B01_S589_comb,3.686197,15.808932
CY58_1_CD45_D06_S1002_comb,0.26915476,12.561102
Cy72_CD45_D04_S712_comb,0.22090776,13.306322
cy80_Cd45_pos_PD1_pos_D09_S93_comb,0.24986708,10.068103
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_C01_S217_comb,1.9885426,15.090439
Cy72_CD45_C12_S708_comb,9.253641,7.6033015
cy80_Cd45_pos_PD1_pos_B08_S44_comb,1.2774531,13.685635
Cy72_CD45_E04_S724_comb,-2.0266323,13.049827
cy79_p4_CD45_neg_PDL1_pos_B05_S401_comb,11.026543,4.233943
cy58_1_CD45_pos_F01_S637_comb,3.2569234,14.571011
CY89A_CD45_POS_10_H04_S280_comb,3.282388,13.897001
cy53_1_CD45_pos_1_E07_S55_comb,-1.2082605,12.889464
cy72_CD45_pos_B10_S886_comb,-2.3133962,11.643058
cy53_1_CD45_pos_1_C06_S30_comb,0.14495195,14.797985
cy79_p3_CD45_pos_PD1_neg_C09_S129_comb,-3.3915203,12.095309
CY89COREQ1_D06_S330_comb,-1.6853809,12.760983
Cy81_FNA_CD45_B02_S206_comb,1.1810025,13.303558
cy80_CD45_pos_PD1_pos_H09_S189_comb,0.6154365,12.694241
cy88_cd_45_pos_3_C09_S609_comb,1.6208978,11.602515
CY89A_Core_15_G10_S82_comb,3.611237,14.773359
cy80_Cd45_pos_PD1_pos_S184_H04_S184_comb,1.7158133,13.837089
cy80_Cd45_pos_Pd1_neg_S290_E02_S290_comb,-1.6870551,11.096283
Cy74_CD45_D10_S430_comb,-0.38479772,13.101025
cy72_CD45_pos_F06_S930_comb,-1.9913799,11.300518
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E10_S1018_comb,3.4040205,12.995069
Cy72_CD45_D11_S719_comb,-0.47912627,13.872356
cy84_Primary_CD45_pos_G05_S461_comb,-1.7002574,11.552225
cy80_Cd45_pos_PD1_pos_B12_S48_comb,0.95695424,11.496839
cy88_cd_45_pos_3_B09_S597_comb,-0.2230885,11.991961
Cy72_CD45_H03_S759_comb,-1.2676488,13.607485
cy58_1_CD45_pos_D02_S614_comb,0.9153016,14.278089
cy72_CD45_pos_E09_S921_comb,-2.4797552,12.4655485
Cy81_FNA_CD45_H02_S278_comb,2.122101,9.913254
cy79_p5_CD45_pos_PD1_pos_D06_S618_comb,0.7390418,11.869947
CY89A_CD45_POS_6_C02_S122_comb,1.7342912,9.502627
cy60_1_cd_45_pos_4_H03_S87_comb,-0.83683646,10.924606
cy80_CD45_pos_PD1_pos_B03_S111_comb,-0.04301888,10.721801
cy94_cd45pos_4_A09_S9_comb,-0.9879946,11.859347
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_A10_S394_comb,2.162713,11.948841
CY88CD45POS_7_B03_S207_comb,-0.8058374,11.578153
cy80_CD45_pos_PD1_pos_E10_S154_comb,0.53729606,11.371431
cy79_p5_CD45_pos_PD1_pos_C05_S605_comb,2.5391948,16.199818
CY89A_CD45_POS_6_B10_S118_comb,1.9436644,9.234914
CY89COREQ1_C04_S316_comb,2.7561712,14.642652
CY89A_Core_15_F01_S61_comb,-0.95210123,11.114318
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_D11_S239_comb,3.5277486,15.572032
cy84_Primary_CD45_pos_E09_S441_comb,2.022763,10.116502
cy88_cd_45_pos_E07_S439_comb,-1.3897028,11.0445
cy80_CD45_pos_PD1_pos_B05_S113_comb,1.4808073,13.66433
cy84_Primary_CD45_pos_H10_S478_comb,1.6246161,11.047735
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_G12_S468_comb,-0.0956152,10.934922
cy74_CD45_pos_E04_S724_comb,2.6329582,14.573893
cy79_p5_CD45_pos_PD1_pos_D01_S613_comb,1.106494,12.822471
CY94CD45POS_1_F01_S157_comb,-1.3183223,9.906681
cy60_1_cd_45_pos_4_C01_S25_comb,4.0819454,12.227935
cy80_Cd45_pos_PD1_pos_S160_G04_S160_comb,0.42051953,9.710575
cy79_p4_CD45_pos_PD1_pos_F12_S360_comb,4.4929395,12.61721
CY89A_CD45_POS_6_E10_S154_comb,3.5553296,14.035896
cy80_CD45_pos_PD1_pos_C11_S131_comb,0.20487809,10.696946
cy60_1_cd_45_pos_3_B07_S307_comb,2.1380126,9.766684
CY58_1_CD45_H11_S1055_comb,2.47776,15.066857
cy88_cd_45_pos_3_D03_S615_comb,2.769646,14.486921
cy80_CD45_pos_PD1_pos_C06_S126_comb,0.44190732,9.770353
Cy71_CD45_D05_S521_comb,1.5789542,14.580315
CY89FNA_B10_S214_comb,2.3884516,14.910057
cy88_cd_45_pos_F09_S453_comb,1.015923,11.739598
cy82_CD45_pos_2_F09_S549_comb,-2.2422428,12.6425495
cy58_1_CD45_pos_H06_S666_comb,1.0981885,14.002907
CY58_1_CD45_A03_S963_comb,0.32450616,14.778026
cy58_1_CD45_pos_F08_S644_comb,2.693523,11.018685
cy82_CD45_pos_3_H10_S94_comb,3.1343563,15.524688
cy80_CD45_neg_D04_S424_comb,0.09766336,12.947056
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_B06_S498_comb,-3.0619123,12.68655
CY89A_CD45_POS_6_B06_S114_comb,1.9752601,13.3399725
Cy74_CD45_E07_S439_comb,2.73151,12.136226
cy60_1_cd_45_pos_3_B05_S305_comb,0.21146716,14.034883
Cy72_CD45_C02_S698_comb,0.594076,11.748328
CY75_1FNA_G11_S563_comb,-0.7298823,12.708274
cy53_1_CD45_pos_1_D02_S38_comb,0.0033760378,14.980441
CY89A_Core_15_C02_S26_comb,4.3295717,14.593131
CY89A_CD45_POS_10_G02_S266_comb,0.65182155,10.044646
CY89A_CD45_POS_6_H08_S188_comb,-2.914687,12.50726
cy72_CD45_pos_H05_S953_comb,-2.2273545,12.162054
cy53_1_CD45_pos_2_D06_S1002_comb,-0.7400055,13.206211
cy79_p4_CD45_pos_PD1_pos_H07_S379_comb,2.2842307,12.189727
CY88CD45POS_2_C07_S415_comb,-0.5484578,11.402507
cy60_1_cd_45_pos_4_B12_S24_comb,2.8235145,11.090849
CY94CD45POS_1_H11_S191_comb,-0.62183714,10.527154
cy74_CD45_pos_G08_S752_comb,2.2501845,14.6622305
CY75_1FNA_H09_S573_comb,-1.0275118,12.017445
cy79_p4_CD45_pos_PD1_pos_C09_S321_comb,0.8637159,15.294037
cy94_cd45pos_4_A04_S4_comb,-0.7109485,10.111812
cy80_Cd45_pos_PD1_pos_S183_H03_S183_comb,3.2724838,13.330111
CY84_PRIM_POS_ALL_6_C09_S417_comb,0.7424512,12.309917
cy53_1_CD45_pos_1_E08_S56_comb,0.47256014,11.119147
cy88_cd_45_pos_C11_S419_comb,-0.22829287,11.662218
Cy81_FNA_CD45_F03_S255_comb,-0.69065255,15.651158
cy72_CD45_pos_E06_S918_comb,-1.8400848,10.664316
cy80_CD45_pos_PD1_pos_H12_S192_comb,3.1718469,9.877634
CY89COREQ1_A12_S300_comb,3.7336404,12.462351
cy94_cd45pos_4_A01_S1_comb,-2.2033787,10.905174
cy82_CD45_pos_1_G10_S562_comb,-0.21880788,9.925849
CY89A_Core_15_H07_S91_comb,3.8898113,14.460664
cy74_CD45_pos_F07_S739_comb,0.55644906,11.988336
CY58_1_CD45_C02_S986_comb,1.874972,13.873384
Cy74_CD45_F04_S448_comb,1.7325019,15.923481
CY89A_CD45_POS_6_C06_S126_comb,-2.2205663,11.418446
CY89FNA_F05_S257_comb,2.227967,15.510382
CY89COREQ1_B12_S312_comb,0.11950618,10.006861
CY89A_CD45_POS_10_B12_S216_comb,3.6851742,9.551517
Cy74_CD45_G10_S466_comb,1.5778302,16.256134
cy84_Primary_CD45_pos_H11_S479_comb,2.5589983,12.535831
cy74_CD45_pos_E11_S731_comb,-2.1379058,12.181298
cy80_CD45_neg_E10_S442_comb,-0.041971028,13.474394
CY94CD45POS_1_D12_S144_comb,1.1775736,13.1902
cy84_Met_CD45_pos_G01_S937_comb,-2.0199232,12.23732
cy58_1_CD45_pos_A05_S581_comb,2.6479561,13.84223
cy58_1_CD45_pos_E07_S631_comb,-0.74342453,13.096159
cy94_cd45neg_cd90pos_C04_S316_comb,-0.42269096,7.397705
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_F07_S547_comb,-3.1230893,12.304599
Cy81_FNA_CD45_C03_S219_comb,2.0074413,13.175487
CY89A_Core_15_A11_S11_comb,3.8446717,13.719889
cy60_1_cd_45_pos_4_D11_S47_comb,1.8678564,10.011264
Cy72_CD45_F03_S735_comb,-1.7353134,12.791316
CY75_1FNA_A10_S490_comb,-0.048382748,13.856438
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_D02_S230_comb,3.7662988,15.628766
cy94_cd45pos_D02_S134_comb,-0.4379304,11.548377
cy58_1_CD45_pos_B09_S597_comb,-2.4438322,13.031896
cy79_p5_CD45_pos_PD1_pos_E06_S630_comb,2.5331001,16.073507
cy79_p5_CD45_pos_PD1_pos_B10_S598_comb,3.3671117,15.56535
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_D07_S1003_comb,2.3733306,10.198755
CY88CD45POS_2_D07_S427_comb,0.2527328,11.58274
CY58_1_CD45_B11_S983_comb,1.8756864,14.724475
Cy81_FNA_CD45_E05_S245_comb,2.9623058,13.178755
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_G01_S457_comb,4.2788796,12.897151
cy53_1_CD45_pos_1_C10_S34_comb,-0.6062757,15.630046
cy94_cd45pos_4_A06_S6_comb,-1.0476688,9.919516
CY88CD45_150813_C05_S317_comb,0.42381907,12.266227
Cy72_CD45_G06_S750_comb,-1.9326963,13.094295
cy53_1_CD45_pos_2_H11_S1055_comb,1.2632011,11.542448
cy80_CD45_pos_PD1_pos_G08_S176_comb,0.26274535,10.056052
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_G06_S270_comb,1.1258805,10.028934
CY89COREQ1_B11_S311_comb,4.132658,12.481245
cy60_1_cd_45_pos_3_H01_S373_comb,2.0762935,9.739325
cy72_CD45_pos_G02_S938_comb,2.1987627,12.613236
cy60_1_cd_45_pos_4_E04_S52_comb,-1.9249142,11.242207
cy94_cd45pos_4_G01_S73_comb,-1.2671524,11.20646
CY88CD45POS_7_E07_S247_comb,0.21458307,13.296521
cy88_cd_45_pos_E11_S443_comb,1.7919778,10.67253
cy94_cd45pos_4_G09_S81_comb,-1.1014658,11.915786
CY89A_CD45_POS_6_F08_S164_comb,-0.56259567,10.178798
cy79_p4_CD45_pos_PD1_pos_E11_S347_comb,1.7783602,15.379989
cy94_cd45pos_4_E08_S56_comb,-1.4040818,11.230516
cy79_p5_CD45_pos_PD1_pos_A03_S579_comb,3.682976,10.373623
Cy71_CD45_F04_S544_comb,2.0141325,14.795215
cy80_CD45_pos_PD1_pos_E11_S155_comb,-0.71083564,12.6441345
cy80_CD45_neg_C04_S412_comb,-0.9278075,12.5194025
CY88CD45POS_7_G02_S266_comb,1.3315274,12.570016
CY58_1_CD45_D07_S1003_comb,1.4706002,14.492
cy80_Cd45_pos_PD1_pos_S187_H07_S187_comb,3.0050447,13.57041
Cy71_CD45_E07_S535_comb,0.95117563,11.022083
cy60_1_cd_45_pos_3_F01_S349_comb,0.053680982,10.410955
CY58_1_CD45_F06_S1026_comb,2.0779612,10.074618
cy79_p4_CD45_pos_PD1_pos_F10_S358_comb,0.6521444,10.088782
cy82_CD45_pos_3_C07_S31_comb,-2.5944953,12.3134165
cy88_cd_45_pos_B09_S405_comb,1.3631799,12.975123
cy74_CD45_pos_G09_S753_comb,2.3759296,9.900297
cy79_p4_CD45_pos_PD1_pos_F05_S353_comb,3.2310584,15.276944
Cy81_FNA_CD45_B06_S210_comb,-0.3042695,15.270139
cy74_CD45_pos_E05_S725_comb,2.0270288,16.444792
cy80_CD45_pos_PD1_pos_D10_S142_comb,1.8875127,9.8521805
CY88CD45POS_7_B09_S213_comb,-0.57817256,11.463821
cy88_cd_45_pos_3_D09_S621_comb,0.14543939,12.0084715
cy94_cd45pos_B07_S115_comb,-1.1710826,10.777501
cy58_1_CD45_pos_H04_S664_comb,3.0858114,14.446857
cy88_cd_45_pos_F03_S447_comb,2.5354393,14.151441
Cy81_FNA_CD45_A10_S202_comb,2.2365906,10.340358
CY89A_CD45_POS_10_B07_S211_comb,3.240027,12.859114
CY89FNA_A08_S200_comb,3.5502434,14.7530575
cy58_1_CD45_pos_B11_S599_comb,3.1605523,12.125218
cy79_p4_CD45_pos_PD1_pos_F11_S359_comb,2.684801,16.75423
cy53_1_CD45_pos_1_E12_S60_comb,1.9382869,9.24468
Cy72_CD45_A10_S682_comb,-1.2370434,13.39257
cy79_p5_CD45_pos_PD1_pos_C02_S602_comb,1.5303162,15.335871
cy74_CD45_pos_E08_S728_comb,-1.1278687,13.898189
Cy72_CD45_A12_S684_comb,-1.4518251,12.501756
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_G04_S268_comb,3.2870586,15.261729
cy60_1_cd_45_pos_4_H02_S86_comb,1.1312268,10.901484
CY58_1_CD45_G02_S1034_comb,1.0176637,13.746935
cy53_1_CD45_pos_2_A03_S963_comb,1.6172065,13.682067
CY58_1_CD45_G03_S1035_comb,-0.65643626,13.816777
Cy72_CD45_D10_S718_comb,-1.2926635,13.367226
CY94CD45POS_1_A03_S99_comb,-1.1436582,11.589441
cy79_p4_CD45_pos_PD1_pos_A08_S296_comb,-0.030465312,10.223172
cy58_1_CD45_pos_B04_S592_comb,2.8171635,13.539164
cy79_p4_CD45_pos_PD1_pos_F09_S357_comb,3.277996,16.231424
CY89A_Core_15_B12_S24_comb,2.2218006,13.8909445
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_D01_S229_comb,0.8434211,15.575714
cy53_1_CD45_pos_2_H01_S1045_comb,-0.7698238,12.061418
cy58_1_CD45_pos_H07_S667_comb,2.020772,14.240161
cy79_p5_CD45_pos_PD1_pos_B03_S591_comb,1.2909354,12.680944
CY89A_Core_15_D12_S48_comb,-0.7395766,12.152411
cy53_1_CD45_pos_1_F07_S67_comb,-2.6334243,13.446815
cy72_CD45_pos_H06_S954_comb,-2.766325,13.218333
cy79_p5_CD45_pos_PD1_pos_G07_S655_comb,3.0969825,13.287581
cy79_p5_CD45_pos_PD1_pos_D05_S617_comb,2.7877927,13.928313
cy79_p5_CD45_pos_PD1_pos_A08_S584_comb,2.6319547,14.417191
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_A11_S395_comb,-0.17496042,10.358842
cy88_cd45pos_5_E01_S241_comb,10.027877,6.04536
cy80_Cd45_pos_Pd1_neg_S295_E07_S295_comb,-1.8273685,12.166785
cy94_cd45neg_cd90pos_D06_S330_comb,-2.3026247,11.988225
cy80_CD45_pos_PD1_pos_G11_S179_comb,1.7811009,14.322874
cy74_CD45_pos_D10_S718_comb,3.1497183,15.478706
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_H02_S278_comb,1.302639,15.667842
Cy72_CD45_E01_S721_comb,-0.883145,12.384305
CY88CD45POS_7_H03_S279_comb,3.3627136,9.981043
cy79_p4_CD45_pos_PD1_pos_G11_S371_comb,2.7874815,15.793334
cy58_1_CD45_pos_G06_S654_comb,1.7769926,14.305001
cy94_cd45pos_4_E07_S55_comb,0.15430608,10.690024
CY89A_Core_15_G08_S80_comb,3.59962,15.194735
cy94_cd45pos_4_B08_S20_comb,8.858911,3.0455108
Cy81_FNA_CD45_F07_S259_comb,-0.08729139,12.138295
Cy72_CD45_B12_S696_comb,-0.085580185,13.43029
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_G03_S267_comb,2.0700758,15.630309
cy79_p4_CD45_pos_PD1_pos_A02_S290_comb,0.75955987,15.629301
cy94_cd45pos_4_E11_S59_comb,-1.4866118,11.257734
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_G02_S266_comb,2.5008104,15.554485
cy80_Cd45_pos_Pd1_neg_S299_E11_S299_comb,-2.713096,11.3226185
cy60_1_cd_45_pos_3_E09_S345_comb,1.479454,13.319372
cy53_1_CD45_pos_1_D09_S45_comb,-1.7662262,13.122517
cy80_CD45_pos_PD1_pos_D01_S133_comb,3.6753278,10.89787
cy79_p4_CD45_pos_PD1_pos_E08_S344_comb,2.268822,16.575476
cy88_cd_45_pos_F04_S448_comb,1.3430114,13.624814
cy79_p4_CD45_pos_PD1_pos_G04_S364_comb,0.9326397,15.111146
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_F05_S449_comb,3.4742095,12.386838
CY88CD45_150813_D01_S325_comb,-0.069009826,12.1411085
cy80_CD45_neg_G08_S464_comb,0.4105224,12.219423
cy80_Cd45_pos_PD1_pos_D05_S89_comb,0.30327,9.805194
CY58_1_CD45_A08_S968_comb,2.701592,14.913814
CY94CD45POS_1_D01_S133_comb,-1.4987592,10.132526
Cy72_CD45_H08_S764_comb,0.98037654,15.3722725
CY89A_Core_15_H04_S88_comb,4.726761,13.891763
cy79_p5_CD45_pos_PD1_pos_H01_S661_comb,2.2694106,16.683544
cy79_p4_CD45_pos_PD1_pos_D09_S333_comb,2.4886632,15.552059
cy79_p3_CD45_pos_PD1_neg_F12_S168_comb,-3.0968072,12.071687
cy79_p5_CD45_pos_PD1_pos_H04_S664_comb,2.86085,14.464872
cy53_1_CD45_pos_1_C12_S36_comb,-2.4676862,13.497621
cy74_CD45_pos_D06_S714_comb,2.5625665,15.927249
CY84_PRIM_POS_ALL_7_G05_S269_comb,4.3133807,13.478752
cy80_CD45_pos_PD1_pos_A12_S108_comb,2.670023,13.775345
cy80_Cd45_pos_PD1_pos_S118_E10_S118_comb,-0.67361975,10.088818
cy60_1_cd_45_pos_3_G03_S363_comb,2.3283637,10.185631
CY58_1_CD45_C07_S991_comb,2.5811362,15.076348
cy74_CD45_pos_H05_S761_comb,0.6493688,12.523043
CY58_1_CD45_G01_S1033_comb,0.9455179,11.932398
cy80_Cd45_pos_PD1_pos_S167_G11_S167_comb,1.679985,10.4520035
Cy81_FNA_CD45_G06_S270_comb,-1.7169963,10.385352
Cy81_FNA_CD45_A11_S203_comb,1.7278477,11.16845
Cy71_CD45_H09_S573_comb,-1.4888682,13.077986
Cy72_CD45_G10_S754_comb,-1.7318691,13.213284
CY88CD45_150813_C09_S321_comb,3.5116882,14.753005
cy79_p4_CD45_pos_PD1_pos_A07_S295_comb,2.201859,15.491296
cy58_1_CD45_pos_E01_S625_comb,-1.1538887,12.015305
Cy74_CD45_G09_S465_comb,-0.97611785,13.7224455
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_F04_S256_comb,2.6802986,15.072384
cy79_p4_CD45_pos_PD1_pos_H12_S384_comb,0.6232046,11.024359
cy94_cd45pos_4_H07_S91_comb,-0.72833073,10.612614
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_D12_S528_comb,-3.3203554,12.104541
cy60_1_cd_45_pos_4_A01_S1_comb,1.9093949,13.089669
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_D03_S231_comb,0.6084027,9.900485
cy79_p4_CD45_pos_PD1_pos_H08_S380_comb,0.49057546,9.728634
CY94CD45POS_1_A01_S97_comb,-0.013167183,10.876071
CY89A_CD45_POS_6_B01_S109_comb,-2.9491541,11.881924
cy74_CD45_pos_B08_S692_comb,3.9392164,9.738909
Cy74_CD45_F11_S455_comb,0.36162546,13.528122
cy72_CD45_pos_H02_S950_comb,-2.5189233,11.43581
cy79_p4_CD45_pos_PD1_pos_E03_S339_comb,1.9158614,14.461214
cy79_p5_CD45_pos_PD1_pos_A11_S587_comb,-2.0192218,11.000066
cy60_1_cd_45_pos_4_H07_S91_comb,3.1462586,14.289294
cy84_Primary_CD45_pos_C03_S411_comb,1.2901688,12.079308
cy79_p5_CD45_pos_PD1_pos_A02_S578_comb,3.310043,14.27347
CY88CD45POS_7_D02_S230_comb,10.876963,6.7324505
cy72_CD45_pos_F12_S936_comb,-2.9322526,12.698607
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_B04_S208_comb,2.6549807,15.921002
CY58_1_CD45_H10_S1054_comb,1.5226841,14.612174
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_C02_S506_comb,-2.6960974,11.6399355
cy80_CD45_neg_B12_S408_comb,1.7999716,13.958003
cy79_p4_CD45_pos_PD1_pos_H02_S374_comb,0.093211666,9.928716
cy53_1_CD45_pos_1_G04_S76_comb,-1.9832447,13.789936
cy58_1_CD45_pos_C02_S602_comb,-1.4412663,12.194433
cy80_Cd45_pos_PD1_pos_D06_S90_comb,-1.0400081,14.215214
cy72_CD45_pos_E11_S923_comb,-2.9498706,12.4626875
cy74_CD45_pos_C01_S697_comb,2.6737912,15.229788
cy82_CD45_pos_1_C04_S508_comb,2.1108837,16.565178
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_C06_S414_comb,0.8172955,15.589875
cy94_cd45pos_A12_S108_comb,-0.297706,9.352657
Cy72_CD45_E03_S723_comb,0.11878771,11.742299
cy84_Primary_CD45_pos_A01_S385_comb,1.8994628,13.120967
cy58_1_CD45_pos_G07_S655_comb,0.74058115,15.406075
Cy72_CD45_B11_S695_comb,-1.3594581,12.88905
Cy74_CD45_D09_S429_comb,0.49525532,14.094752
cy88_cd45pos_5_B03_S207_comb,1.9703307,14.32699
Cy72_CD45_H09_S765_comb,-1.4499793,12.776702
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_E08_S536_comb,-2.7264998,12.585216
cy58_1_CD45_pos_F07_S643_comb,-2.8126223,12.875923
cy74_CD45_pos_F09_S741_comb,3.761542,15.3509245
cy80_Cd45_pos_PD1_pos_A08_S20_comb,2.7041373,13.58341
cy82_CD45_pos_2_D04_S520_comb,-2.179979,12.574867
cy79_p5_CD45_pos_PD1_pos_B02_S590_comb,3.0964212,14.537454
Cy72_CD45_G07_S751_comb,-1.021547,12.898462
cy88_cd_45_pos_3_C07_S607_comb,-0.35793352,10.907396
Cy72_CD45_G05_S749_comb,-1.6717297,13.103344
cy80_CD45_neg_C07_S415_comb,-0.788694,13.229704
Cy71_CD45_D03_S519_comb,1.3548648,15.054494
cy79_p3_CD45_pos_PD1_neg_E07_S151_comb,-3.1145897,11.549907
cy88_cd_45_pos_E03_S435_comb,0.74939066,13.344041
Cy81_FNA_CD45_F05_S257_comb,-0.3842019,14.5186205
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_D10_S238_comb,1.5411407,15.928467
cy58_1_CD45_pos_C10_S610_comb,-0.107082926,14.141987
cy79_p4_CD45_pos_PD1_pos_B06_S306_comb,-0.18020032,10.1083765
cy80_CD45_pos_PD1_pos_G04_S172_comb,1.4604782,13.969387
Cy72_CD45_C11_S707_comb,-1.2222636,13.702453
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_B07_S403_comb,0.059887286,11.310925
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_H11_S287_comb,1.0803564,10.830298
cy88_cd45pos_5_E05_S245_comb,3.3393867,14.534158
cy58_1_CD45_pos_H10_S670_comb,2.4148772,14.447569
cy80_CD45_pos_PD1_pos_E06_S150_comb,2.8816333,11.990184
cy80_Cd45_pos_PD1_pos_B10_S46_comb,0.4182126,9.571789
CY88CD45POS_2_E05_S437_comb,0.7471202,11.745024
cy94_cd45pos_H10_S190_comb,-0.38049445,11.413663
cy53_1_CD45_pos_1_G03_S75_comb,-0.582871,15.444596
cy79_p3_CD45_pos_PD1_neg_E02_S146_comb,-3.480092,12.329632
CY89A_CD45_POS_10_F02_S254_comb,2.7294724,9.174581
cy72_CD45_pos_F05_S929_comb,-2.6583953,12.8277645
cy53_1_CD45_pos_2_B04_S976_comb,-0.6656213,13.415244
cy53_1_CD45_pos_1_B12_S24_comb,-0.051722642,14.562547
cy79_p5_CD45_pos_PD1_pos_D10_S622_comb,3.5692363,13.960886
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_B06_S402_comb,-0.27289787,11.286773
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_G08_S464_comb,1.3558902,9.901068
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_F06_S450_comb,3.1389847,15.990409
cy79_p5_CD45_pos_PD1_pos_B05_S593_comb,3.5380118,15.952101
CY58_1_CD45_G06_S1038_comb,-1.4446107,12.527519
cy88_cd_45_pos_3_D11_S623_comb,1.4101841,14.7646885
cy80_Cd45_pos_PD1_pos_S158_G02_S158_comb,0.27589485,9.620079
cy53_1_CD45_pos_2_D08_S1004_comb,1.0737638,13.196686
cy79_p4_CD45_pos_PD1_pos_C02_S314_comb,3.4227293,16.355068
CY94CD45POS_1_D10_S142_comb,-1.7034659,9.748759
cy80_CD45_pos_PD1_pos_B01_S109_comb,3.13961,14.612052
cy60_1_cd_45_pos_4_A09_S9_comb,0.79936105,11.884821
cy80_Cd45_pos_PD1_pos_S114_E06_S114_comb,0.59684724,13.899729
cy80_CD45_neg_F05_S449_comb,0.33640885,13.338816
cy60_1_cd_45_pos_4_D09_S45_comb,0.072727,11.672439
cy82_CD45_pos_2_B10_S502_comb,1.9571595,9.584131
cy88_cd_45_pos_E09_S441_comb,0.10623668,11.693082
cy79_p4_CD45_pos_PD1_pos_H01_S373_comb,4.0406613,15.69666
cy84_Primary_CD45_pos_C04_S412_comb,1.115645,12.932809
cy74_CD45_pos_D07_S715_comb,0.17824961,14.400206
cy94_cd45pos_G06_S174_comb,-1.1515236,10.759126
cy72_CD45_pos_G06_S942_comb,-2.3139617,13.262198
cy58_1_CD45_pos_F06_S642_comb,-2.6074462,12.766729
CY58_1_CD45_G07_S1039_comb,2.5623915,15.275295
cy80_Cd45_pos_PD1_pos_B03_S39_comb,0.3521869,10.877063
cy94_cd45neg_cd90pos_G12_S372_comb,-1.0126402,9.506093
cy72_CD45_pos_C04_S892_comb,-3.121186,11.841088
CY89A_Core_15_G03_S75_comb,1.2218059,14.5032425
Cy71_CD45_H03_S567_comb,-2.0937796,13.410403
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_E12_S444_comb,1.6624988,14.641571
cy94_cd45neg_cd90pos_F07_S355_comb,1.0097654,9.182697
CY88CD45POS_7_E05_S245_comb,0.4648532,10.0463505
cy72_CD45_pos_E05_S917_comb,-2.7804422,11.432225
CY58_1_CD45_A02_S962_comb,-0.37402785,12.769193
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_B10_S214_comb,0.001648731,10.520028
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_D08_S428_comb,2.7507513,13.910416
CY89A_CD45_POS_10_E12_S252_comb,2.63824,10.875526
Cy71_CD45_F12_S552_comb,1.7926402,15.14756
CY84_PRIM_POS_ALL_6_A08_S392_comb,3.691529,13.221636
Cy74_CD45_A11_S395_comb,2.3848882,15.184924
cy80_Cd45_pos_PD1_pos_B05_S41_comb,2.2761676,13.93152
cy94_cd45pos_4_H08_S92_comb,-2.4977276,11.102847
cy94_cd45pos_C10_S130_comb,-1.3272986,10.653846
Cy81_FNA_CD45_D06_S234_comb,0.9539529,13.628318
cy79_p5_CD45_pos_PD1_pos_D08_S620_comb,2.4376252,15.782841
